"Category","lastname","FirstName","id","Phone","Address1","city","state","Zip","CSZ","Email","entrydate","productid","lastresult","clq_id","cqd_id","dsp_id","src_id","sds_id","brn_id","PromoterName","SourceSubDescr","lr","dspdescr","NumDials","NumSuperseded","LastCallDescr","GSA","NetAmount","ApptDate","JobStatus","FullName","SDate","EDate","xsrc_id","xbrn_id","xSourceSubDescr","xPromoter","CurrentDateTime","UseColor","xGrade"
"Out-of-Area","","","193151","(555)555-0155","","","","",",","","2/4/2026","","AM","0","","DNC","Iheart","Nash","","","Simpletext","AM","DNC-Do Not Call","12","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0156","Given0156","397803","(555)555-0156","256 Example St","City0023","FL","32168","City0023, FL  32168","person0156@example.com","2/4/2026","","AM","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","18","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0157","Given0157","397942","(555)555-0157","257 Example St","City0021","FL","","City0021, FL","person0157@example.com","2/4/2026","","NA","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","32","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0158","Given0158","398033","(555)555-0158","258 Example St","City0024","FL","32693","City0024, FL  32693","","2/4/2026","","NA","0","0","Set","Affiliates","","","Affiliate, MVP Marketing","MVP Marketing","NA","Set-Appointment Date Set","4","0","No Answer","0.0000","0.0000","2/10/2026 6:00:00 PM","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0159","Given0159","397881","(555)555-0159","","","","32903",",     32903","person0159@example.com","2/4/2026","","OS","0","0","Data","Internet","","","Internet, Socius Marketing","Google PPC Windows","OS","Data-Data Only - No Appt","1","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0160","Given0160","397890","(555)555-0160","","","","",",","","2/4/2026","","OpInt","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","OpInt","Data-Data Only - No Appt","21","0","Op Intercept","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0161","Given0161","397732","(555)555-0161","","","","42319",",     42319","person0161@example.com","2/4/2026","","DOH","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","DOH","Data-Data Only - No Appt","10","0","Dropped on Hold","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0162","Given0162","397777","(555)555-0162","262 Example St","City0006","FL","","City0006, FL","","2/4/2026","Win","DNC","0","0","Data","Internet","","","Internet, Googgle PPC Windows","Google PPC Windows","DNC","Data-Data Only - No Appt","32","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0163","Given0163","398061","(555)555-0163","","","nu","",", nu","","2/4/2026","","AM","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","AM","Data-Data Only - No Appt","24","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0164","Given0164","398076","(555)555-0164","","","nu","",", nu","","2/4/2026","Win","NI","0","0","Data","Internet","Nash","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0165","Given0165","398169","(555)555-0165","265 Example St","City0025","FL","32619","City0025, FL  32619","person0165@example.com","2/4/2026","","AM","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","18","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0166","Given0166","398048","(555)555-0166","266 Example St","City0007","FL","32955","City0007, FL  32955","person0166@example.com","2/4/2026","","OS","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","OS","Data-Data Only - No Appt","1","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0167","Given0167","398191","(555)555-0167","267 Example St","City0015","FL","33814","City0015, FL  33814","person0167@example.com","2/4/2026","","","0","0","Set","Canvass","","","Mangione, Steven - FTM","Canvass","","Set-Appointment Date Set","0","0","","0.0000","0.0000","2/9/2026 7:02:00 PM","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0168","Given0168","397853","(555)555-0168","268 Example St","City0026","FL","33133","City0026, FL  33133","person0168@example.com","2/4/2026","Windows","OpInt","0","0","CXL","Affiliates","Nash","","Affiliate, Prolific Marketing","Prolific Marketing","OpInt","CXL-Cancelled Appointment","3","0","Op Intercept","0.0000","0.0000","2/5/2026 9:00:00 AM","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0169","Given0169","397758","(555)555-0169","269 Example St","City0027","FL","","City0027, FL","person0169@example.com","2/4/2026","Win","NA","0","0","Data","Internet","Nash","","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","32","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0170","Given0170","380013","(555)555-0170","270 Example St","City0028","FL","33584","City0028, FL  33584","person0170@example.com","2/4/2026","","COMP","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","COMP","Data-Data Only - No Appt","1","0","Bought Competition","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0171","Given0171","397781","(555)555-0171","","City0029","FL","32669","City0029, FL  32669","person0171@example.com","2/4/2026","","DNC","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","DNC","Data-Data Only - No Appt","21","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0172","Given0172","223787","(555)555-0172","272 Example St","City0030","FL","33559","City0030, FL  33559","person0172@example.com","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","28","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0173","Given0173","397993","","273 Example St","","","",",","","2/4/2026","","","1","26","Data","Website","","","Reece ChatBot, Website","Reece ChatBot","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0174","398204","(555)555-0174","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0175","398209","(555)555-0175","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","31","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398211","(555)555-0176","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0177","398237","(555)555-0177","","","","",",","","2/5/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","38","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398243","(555)555-0178","","","","",",","","2/5/2026","Win","BM","0","0","Data","Magazine","Nash","","Magazine, Five Star","5 Star","BM","Data-Data Only - No Appt","1","0","Below Minimum","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398262","(555)555-0179","","","","",",","","2/5/2026","","DNC","0","0","Data","Internet","Nash","","Internet, Googgle PPC Windows","Google PPC Windows","DNC","Data-Data Only - No Appt","1","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398282","(555)555-0180","","","","",",","","2/5/2026","","HU","0","0","Data","","","","","","HU","Data-Data Only - No Appt","8","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0181","398296","(555)555-0181","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0182","398297","(555)555-0182","","","","",",","","2/5/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","31","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","","","398416","(555)555-0183","","","","",",","","2/5/2026","","NA","0","","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","72","6","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398432","(555)555-0184","","","","",",","","2/5/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","12","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398436","(555)555-0185","","","","",",","","2/5/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","30","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398437","(555)555-0186","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","15","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398440","(555)555-0187","","","","",",","","2/5/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","11","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398441","(555)555-0188","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398442","(555)555-0189","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","28","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0190","398443","(555)555-0190","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","30","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0191","398444","(555)555-0191","","","","",",","","2/5/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","7","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0192","398434","(555)555-0192","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0193","398447","(555)555-0193","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398448","(555)555-0194","","","","",",","","2/5/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","33","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0195","398449","(555)555-0195","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","28","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398451","(555)555-0196","","","","",",","","2/5/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","6","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398453","(555)555-0197","","","","",",","","2/5/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0198","398454","(555)555-0198","","","","",",","","2/5/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0199","398456","(555)555-0199","","","","",",","","2/5/2026","","HU","1","26","Data","Iheart","","","","Simpletext","HU","Data-Data Only - No Appt","38","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398488","(555)555-0200","","","","",",","","2/5/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398526","(555)555-0201","","","","",",","","2/5/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","27","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398534","(555)555-0202","","","","",",","","2/5/2026","","RMH","0","0","Data","Iheart","","","","Simpletext","RMH","Data-Data Only - No Appt","11","0","Renter/Mobile Home","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398571","(555)555-0203","","","","",",","","2/5/2026","","OS","0","0","Data","Internet","Nash","","Internet, Google PPC Roof","Google PPC Roofs","OS","Data-Data Only - No Appt","1","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","","","365216","(555)555-0204","","","","",",","","2/5/2026","","","0","","Data","Iheart","","","","Simpletext","","Data-Data Only - No Appt","0","1","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","393015","(555)555-0205","","","","",",","","2/5/2026","","HU","0","0","Data","Iheart","","","","Simpletext","HU","Data-Data Only - No Appt","26","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0206","Given0206","398572","(555)555-0206","","","","",",","","2/5/2026","","","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0207","Given0207","398573","(555)555-0207","307 Example St","City0031","FL","32776","City0031, FL  32776","","2/5/2026","Sliding Do","AM","0","0","Set","Affiliates","","","Affiliate, Prolific Marketing","Prolific Marketing","AM","Set-Appointment Date Set","34","0","Answering Machine","0.0000","0.0000","2/6/2026 6:00:00 PM","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0208","Given0208","92560","(555)555-0208","308 Example St","City0032","FL","33881","City0032, FL  33881","person0208@example.com","2/5/2026","","NA","0","","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NA","Data-Data Only - No Appt","10","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","Surname0209","Given0209","381799","(555)555-0209","","","","92618",",     92618","person0209@example.com","2/5/2026","","","0","","Data","Website","","","Internet, Socius Marketing","Radio","","Data-Data Only - No Appt","0","1","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0210","Given0210","398247","(555)555-0210","","","","",",","person0210@example.com","2/5/2026","","OS","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","OS","Data-Data Only - No Appt","1","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0211","Given0211","398478","(555)555-0211","311 Example St","City0033","FL","","City0033, FL","person0211@example.com","2/5/2026","","AM","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","26","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0212","Given0212","398481","(555)555-0212","312 Example St","City0034","FL","32962","City0034, FL  32962","person0212@example.com","2/5/2026","","AM","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","28","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0213","Given0213","398584","(555)555-0213","313 Example St","City0035","FL","32129","City0035, FL  32129","person0213@example.com","2/5/2026","Win","OS","0","0","Data","Internet","","","Internet, MyHomePros","MyHomePros","OS","Data-Data Only - No Appt","1","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0214","Given0214","398465","(555)555-0214","","","nu","",", nu","person0214@example.com","2/5/2026","","NI","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0215","Given0215","398506","(555)555-0215","","","nu","",", nu","","2/5/2026","","DNC","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","DNC","Data-Data Only - No Appt","10","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0216","Given0216","398520","(555)555-0216","","","nu","",", nu","","2/5/2026","","DNC","0","0","Data","Internet","Nash","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","DNC","Data-Data Only - No Appt","2","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0217","Given0217","216272","(555)555-0217","317 Example St","City0036","FL","33186","City0036, FL  33186","person0217@example.com","2/5/2026","","NA","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NA","Data-Data Only - No Appt","29","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","Surname0218","Given0218","398604","(555)555-0218","","","","32684",",     32684","person0218@example.com","2/5/2026","","DOH","0","","Data","Website","","","Internet, Socius Marketing","Magazine","DOH","Data-Data Only - No Appt","84","1","Dropped on Hold","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0219","Given0219","398405","(555)555-0219","","City0037","FL","33040","City0037, FL  33040","person0219@example.com","2/5/2026","Win","AM","0","0","Data","Internet","Nash","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","29","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0220","Given0220","398283","(555)555-0220","","","","",",","person0220@example.com","2/5/2026","","NA","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0221","Given0221","398408","(555)555-0221","321 Example St","City0027","FL","34974","City0027, FL  34974","person0221@example.com","2/5/2026","","OOA","0","0","DNC","Internet","Nash","","Internet, Lead Gurus","Lead Gurus","OOA","DNC-Do Not Call","3","0","Out of Area","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0222","Given0222","398438","(555)555-0222","","","","",",","","2/5/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","14","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0223","Given0223","398231","(555)555-0223","","","","",",","person0223@example.com","2/5/2026","","NA","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0224","Given0224","398557","(555)555-0224","","","","",",","","2/5/2026","","NI","0","","DNC","Internet","Nash","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","NI","DNC-Do Not Call","2","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0225","398659","(555)555-0225","","","","",",","","2/6/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","36","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0226","398667","(555)555-0226","","","","",",","","2/6/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","37","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398705","(555)555-0227","","","","",",","","2/6/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","32","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0228","398713","(555)555-0228","","","","",",","","2/6/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","34","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
