"id","District","Market","custname","city","ContractDate","grossamount","job_id","contractid","ProductID","ProductID2","ProductID3","ProductID4","Status","Subsourcedescr","TotalDue","Phone","Email","MostRecentNoteHOA","FinanceSource1","FinanceSource2","FinanceSource3","fullname","SDate","EDate","xjbs_id","CurrentDateTime","UseColor"
"341599","FTMYR","FTMYR","Surname0163, Given0163","City0040","03/11/26","12000","57053","34860","Win","","","","Product Received","Previous Customer","6000","(555)555-0163","person0163@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409725","FTMYR","FTMYR","Surname0164, Given0164","City0000","03/11/26","89800","57054","34863","Win","","","","Paid In Full","Peacock TV","0.0000","(555)555-0164","person0164@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409303","FTMYR","FTMYR","Surname0165, Given0165","City0075","03/11/26","9000","57055","34864","Win","","","","Paid In Full","The Fort Myers Home Show","0.0000","(555)555-0165","person0165@example.com","04/08/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409856","JAX","JAX","Surname0166, Given0166","City0076","03/11/26","11163","57056","34867","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0166","person0166@example.com","04/07/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX 
**XX XXXX XXX-Xxxxxxx xxxxxxxxx xx 03/16/26**","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407999","ORL","ORL","Surname0167, Given0167","City0077","03/11/26","18593","57057","34869","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0167","person0167@example.com","04/14/2026 - Xxxxx, Xxxxxxxx - XX xxxxxx xxxxxxx xxxxx xx xx XXX","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409781","JAX","JAX","Surname0168, Given0168","City0022","03/11/26","18921","57058","34866","Win","","","","Credit Decline","HomeBuddy","0.0000","(555)555-0168","person0168@example.com","","Arlington","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407594","FTMYR","FTMYR","Surname0169, Given0169","City0040","03/11/26","38000","57059","34859","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0169","person0169@example.com","03/13/2026 - Xxxxx, Xxxxxxx - Xxxxx xxxx Xxxxxx (716)583-5613, xxx xxxxxxxxx xx xxx XXX, xxx xxxx xxxx xx xxx xxxxxxx xxxxxxxx xxx xxxx xxx xxxx xxxxxxx & xxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410256","LAKE","LAKE","Surname0170, Given0170","City0011","03/11/26","18958","57060","34870","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0170","person0170@example.com","04/16/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"405822","STPET","STPET","Surname0171, Given0171","City0078","03/11/26","38300","57061","34898","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0171","person0171@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410266","SAR","SAR","Surname0172, Given0172","City0027","03/11/26","39513","57062","34943","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0172","","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"333070","STPET","STPET","Surname0173, Given0173","City0079","03/12/26","24357","57063","34944","Win","","","","Paid In Full","Previous Customer","0.0000","(555)555-0173","person0173@example.com","04/22/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"52138","SAR","SAR","Surname0174, Given0174","City0008","03/12/26","8963","57064","34947","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0174","person0174@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"391766","STPET","STPET","Surname0175, Given0175","City0043","03/12/26","8060","57065","34942","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0175","person0175@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409633","FTMYR","FTMYR","Surname0176, Given0176","City0000","03/12/26","49100","57066","34882","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0176","person0176@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410265","ORL","ORL","Surname0177, Given0177","City0017","03/12/26","12000","57067","34885","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0177","person0177@example.com","03/25/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409475","FTMYR","FTMYR","Surname0178, Given0178","City0014","03/12/26","18500","57068","34889","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0178","person0178@example.com","03/19/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxx xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"172119","FTMYR","FTMYR","Surname0179, Given0179","City0000","03/12/26","11587","57069","34886","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0179","person0179@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409893","ORL","ORL","Surname0180, Given0180","City0046","03/12/26","7647","57070","34884","Win","","","","Paid In Full","Self Generated","0.0000","(555)555-0180","person0180@example.com","04/06/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"404462","FTMYR","FTMYR","Surname0181, Given0181","City0080","03/12/26","42115","57071","34887","Win","","","","Cancelled","Modernize","0.0000","(555)555-0181","person0181@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410138","STPET","STPET","Surname0182, Given0182","City0068","03/12/26","27822","57072","34949","Win","","","","Product Received","Lead Gurus","27821","(555)555-0182","person0182@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410625","STPET","STPET","Surname0183, Given0183","City0053","03/12/26","6977","57073","34950","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0183","person0183@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410349","BOCA","BOCA","Surname0184, Given0184","City0081","03/12/26","56495","57074","34883","Win","","","","Paid In Full","GeoTarget","0.0000","(555)555-0184","person0184@example.com","04/20/2026 - Xxxxx, Xxxxx - XXX xxxxxxxx xxxxxxxx/xxxxxxxx
Xxxxxx xx Xxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410511","FTMYR","FTMYR","Surname0185, Given0185","City0040","03/12/26","13660","57075","NEW","Win","","","","Credit Decline","Canvass Sticky","0.0000","(555)555-0185","","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410553","FTMYR","FTMYR","Surname0186, Given0186","City0082","03/12/26","40970","57076","34888","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0186","person0186@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"384932","FTMYR","FTMYR","Surname0187, Given0187","City0014","03/13/26","27426","57077","34891","Win","","","","Paid In Full","Previous Customer","0.0000","(555)555-0187","person0187@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"406419","SAR","SAR","Surname0188, Given0188","City0027","03/13/26","28500","57078","34934","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0188","person0188@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410804","ORL","ORL","Surname0189, Given0189","City0083","03/13/26","10200","57079","34907","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0189","person0189@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410809","FTMYR","FTMYR","Surname0190, Given0190","City0084","03/13/26","62000","57080","34897","Win","","","","Cancelled","Canvass","0.0000","(555)555-0190","","03/13/2026 - Xxxxx, Xxxxxxx - Xxxxxxx Xxxx Xxxxxxxxxxx xxxx xxx xxxxxxx xxxxxxxx xxx xxxx xxx xxxx xxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410207","FTLAU","FTLAU","Surname0191, Given0191","City0085","03/13/26","19500","57081","34892","Win","","","","Cancelled","Best Pick","0.0000","(555)555-0191","person0191@example.com","03/13/2026 - Xxxxx, Xxxxx - Xxx xxxxxxxx
XXXX XXXX XX: 313258
XXX xxxxxxxx
***XX XXXX***

Xxxxxx xx Xxxxxx","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410647","STPET","STPET","Surname0192, Given0192","City0044","03/13/26","65000","57082","34952","Win","","","","Paid In Full","5 Star","0.0000","(555)555-0192","person0192@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409382","JAX","JAX","Surname0193, Given0193","City0022","03/13/26","11827","57083","34899","Win","","","","Dead Deal","Google PPC Windows","0.0000","(555)555-0193","person0193@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"235344","SAR","SAR","Surname0194, Given0194","City0036","03/13/26","40000","57084","34951","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0194","person0194@example.com","04/01/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.
","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410409","SAR","SAR","Surname0195, Given0195","City0036","03/13/26","12500","57085","34956","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0195","person0195@example.com","04/01/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.
**XX XXXX XXX-Xxxxxxx xxx 03/19/2026**","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410782","ORL","ORL","Surname0196, Given0196","City0017","03/13/26","8136","57086","34908","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0196","person0196@example.com","03/25/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409467","SAR","SAR","Surname0197, Given0197","City0008","03/13/26","68010","57087","34953","Win","","","","Scheduled","Canvass","68009","(555)555-0197","person0197@example.com","04/14/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"398024","ORL","ORL","Surname0198, Given0198","City0042","03/13/26","15078","57088","34910","Win","","","","Cancelled","Canvass","0.0000","(555)555-0198","","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"402160","JAX","JAX","Surname0199, Given0199","City0022","03/13/26","27100","57089","34900","Win","","","","Paid In Full","Contractor Appointment-West","0.0000","(555)555-0199","person0199@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409258","STPET","STPET","Surname0200, Given0200","City0086","03/13/26","6952","57090","34957","Win","","","","Paid In Full","Canvass Sticky","0.0000","(555)555-0200","person0200@example.com","03/20/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxxxxxxxx 03/21/26**","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410814","ORL","ORL","Surname0201, Given0201","City0087","03/13/26","12514","57091","34931","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0201","person0201@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410098","MIAMI","MIAMI","Surname0202, Given0202","City0009","03/13/26","5720","57092","34903","Win","","","","Paid In Full","HomeBuddy","0.0000","(555)555-0202","person0202@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"382843","FTMYR","FTMYR","Surname0203, Given0203","City0019","03/13/26","43300","57093","34915","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0203","person0203@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409840","ORL","ORL","Surname0204, Given0204","City0042","03/13/26","28641","57094","34912","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0204","person0204@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410852","SAR","SAR","Surname0205, Given0205","City0027","03/13/26","10346","57095","34958","Win","","","","PIF Survey Ready","Google PPC Windows","0.0000","(555)555-0205","person0205@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410604","FTMYR","FTMYR","Surname0206, Given0206","City0000","03/13/26","20563","57096","34914","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0206","person0206@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408445","ORL","ORL","Surname0207, Given0207","City0042","03/13/26","19895","57097","34916","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0207","person0207@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410593","STPET","STPET","Surname0208, Given0208","City0015","03/13/26","7341","57098","34959","Win","","","","Paid In Full","Google","0.0000","(555)555-0208","person0208@example.com","04/06/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410254","FTMYR","FTMYR","Surname0209, Given0209","City0026","03/13/26","21484","57099","34909","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0209","person0209@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"401299","FTLAU","FTLAU","Surname0210, Given0210","City0088","03/13/26","9969","57100","34904","Door","","","","Paid In Full","Google Organic","0.0000","(555)555-0210","person0210@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"402327","STPET","STPET","Surname0211, Given0211","City0064","03/13/26","10182","57101","34971","Win","","","","Credit Decline","Google Organic","0.0000","(555)555-0211","person0211@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410731","ORL","ORL","Surname0212, Given0212","City0089","03/13/26","11218","57102","34920","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0212","person0212@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"291540","FTMYR","FTMYR","Surname0213, Given0213","City0000","03/13/26","31195","57103","34911","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0213","person0213@example.com","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411039","FTMYR","FTMYR","Surname0214, Given0214","City0000","03/13/26","11839","57104","34913","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0214","person0214@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410552","STPET","STPET","Surname0215, Given0215","City0045","03/13/26","19067","57105","34972","Win","","","","Dead Deal","Canvass","0.0000","(555)555-0215","person0215@example.com","03/23/2026 - Xxxxxx, Xxxxxxx - XXX XXX xxxx xx xxx XXX xxx xxxxxx/xxxxxxxx.
Xxxx Xxxxxxxxxx xxxx xxxxx xxxxxxxxxxx
Xxxxxxx Xxxxxx .
Xxxxxxx .
Xxxxx 8138315050
Xxxxx xxxxxxx@xxxxxx.xxx
","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411300","FTMYR","FTMYR","Surname0216, Given0216","City0026","03/14/26","23527","57106","34917","Win","","","","Paid In Full","Self Generated","0.0000","(555)555-0216","person0216@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"374648","FTMYR","FTMYR","Surname0217, Given0217","City0000","03/14/26","35358","57107","34924","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0217","person0217@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409711","JAX","JAX","Surname0218, Given0218","City0090","03/14/26","7850","57108","34902","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0218","person0218@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410073","FTMYR","FTMYR","Surname0219, Given0219","City0080","03/14/26","20134","57109","34923","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0219","person0219@example.com","03/25/2026 - Xxxxx, Xxxxxxx - Xxxx XXX:
Xx xxx xxxx xxxxxxxx xxx xx xxxxxxx Xxxxxx xxxxxxxx.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409389","ORL","ORL","Surname0220, Given0220","City0060","03/14/26","74515","57110","34922","Win","","","","Cancelled","Google","0.0000","(555)555-0220","person0220@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411127","FTMYR","FTMYR","Surname0221, Given0221","City0091","03/14/26","12253","57111","34918","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0221","person0221@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410270","ORL","ORL","Surname0222, Given0222","City0042","03/14/26","27500","57112","34936","Win","","","","Awaiting Product","Canvass","27499","(555)555-0222","person0222@example.com","","YGrene","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"374802","FTMYR","FTMYR","Surname0223, Given0223","City0000","03/14/26","54588","57113","34919","Win","","","","Cancelled","Canvass","0.0000","(555)555-0223","person0223@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409774","JAX","JAX","Surname0224, Given0224","City0090","03/14/26","36690","57114","34901","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0224","person0224@example.com","04/15/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-XXXXXXX XXX XXXXXXXXX XXX**","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"90512","STPET","STPET","Surname0225, Given0225","City0043","03/14/26","3500","57115","34935","Win","","","","Sent To Attorney","Canvass","3500","(555)555-0225","person0225@example.com","03/25/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx XXX Xxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxx 03/20/26**","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410924","STPET","STPET","Surname0226, Given0226","City0043","03/14/26","35000","57116","35091","Win","","","","Credit Decline","Canvass Sticky","0.0000","(555)555-0226","","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410996","ORL","ORL","Surname0227, Given0227","City0092","03/14/26","8500","57117","34925","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0227","person0227@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410949","STPET","STPET","Surname0228, Given0228","City0033","03/14/26","12500","57118","34989","Win","","","","Paid In Full","Google Organic","0.0000","(555)555-0228","","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409748","BOCA","BOCA","Surname0229, Given0229","City0020","03/14/26","11665","57119","34905","Win","","","","Cancelled","Lead Gurus","0.0000","(555)555-0229","person0229@example.com","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410875","SAR","SAR","Surname0230, Given0230","City0093","03/14/26","47065","57120","34990","Win","","","","Paid In Full","5 Star","0.0000","(555)555-0230","person0230@example.com","04/21/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411118","ORL","ORL","Surname0231, Given0231","City0092","03/14/26","6406","57121","34938","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0231","person0231@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411333","FTMYR","FTMYR","Surname0232, Given0232","City0094","03/14/26","39000","57122","NEW","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0232","","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410957","MIAMI","MIAMI","Surname0233, Given0233","City0009","03/14/26","32438","57123","34906","Win","","","","Dead Deal","Lead Gurus","0.0000","(555)555-0233","person0233@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410876","ORL","ORL","Surname0234, Given0234","City0095","03/14/26","22300","57124","34940","Win","","","","Paid In Full","MVP Marketing","0.0000","(555)555-0234","person0234@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411331","FTMYR","FTMYR","Surname0235, Given0235","City0096","03/14/26","11470","57125","34921","Win","","","","Paid In Full","Reece ChatBot","0.0000","(555)555-0235","person0235@example.com","04/01/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409589","FTMYR","FTMYR","Surname0236, Given0236","City0026","03/14/26","44000","57152","34960","Win","","","","Paid In Full","LeadPilot","0.0000","(555)555-0236","person0236@example.com","","Pure Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410489","STPET","STPET","Surname0237, Given0237","City0097","03/15/26","34225","57126","34991","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0237","person0237@example.com","03/24/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx xxx 03/20/26**","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409947","FTMYR","FTMYR","Surname0238, Given0238","City0016","03/15/26","11500","57127","NEW","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0238","person0238@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411259","STPET","STPET","Surname0239, Given0239","City0043","03/15/26","28500","57128","34955","Win","","","","Cancelled","Lead Gurus","0.0000","(555)555-0239","person0239@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409060","ORL","ORL","Surname0240, Given0240","City0001","03/16/26","3998","57130","34945","Door","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0240","person0240@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411045","FTMYR","FTMYR","Surname0241, Given0241","City0021","03/16/26","27456","57131","34926","Win","","","","Product Received","Canvass","13728","(555)555-0241","","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410968","FTMYR","FTMYR","Surname0242, Given0242","City0026","03/16/26","19174","57132","34927","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0242","person0242@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410240","SAR","SAR","Surname0243, Given0243","City0021","03/16/26","26300","57133","34980","Win","","","","Product Received","Lead Gurus","26299","(555)555-0243","person0243@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"394278","SAR","SAR","Surname0244, Given0244","City0008","03/16/26","67349","57134","34992","Win","","","","Installed & Unpaid","Lead Gurus","49599","(555)555-0244","person0244@example.com","","Renew Finance","Service Finance","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410816","JAX","JAX","Surname0245, Given0245","City0022","03/16/26","26971","57135","34970","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0245","person0245@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411258","ORL","ORL","Surname0246, Given0246","City0060","03/16/26","12615","57136","35058","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0246","person0246@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411593","MIAMI","MIAMI","Surname0247, Given0247","City0009","03/16/26","27529","57137","34930","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0247","person0247@example.com","","YGrene","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410239","ORL","ORL","Surname0248, Given0248","City0046","03/16/26","16492","57138","34933","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0248","person0248@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"411643","ORL","ORL","Surname0249, Given0249","City0042","03/16/26","23560","57139","34948","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0249","person0249@example.com","03/17/2026 - Xxxxxx, Xxxxxxx - Xxxxxxxxx'x Xxxxxxxxxxx XXX Xxxxxxxx
XXX Xxxx Xxxxx Xxxxx
Xxxxxxx Xxxxxx XXX
XXX Xxxxxxx XXX
XXX Xxxxx 123-456-7890
XXX Xxxxx Xxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
